Link,heat,rank,lane,last_name,first_name,reaction_time,split_50m,split_100m,split_150m,split_200m,split_250m,split_300m,split_350m,final_time
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,4,6,GRIESHOP,Sean,0.66,27.6,57.42,1:27.65,1:57.68,2:27.92,2:58.11,3:28.41,3:57.55
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,5,2,RANSFORD PJ,,0.75,28.29,58.27,1:28.00,1:58.23,2:28.58,2:59.11,3:29.36,3:59.24
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,6,1,FORDE,Clayton UN02KY,0.78,28.79,58.86,1:29.00,1:59.42,2:29.95,3:00.02,3:30.52,3:59.54
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,7,7,ROBERTS,Will,0.73,28.14,57.96,1:28.19,1:58.66,2:28.73,2:59.53,3:30.01,4:00.06
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,8,8,DESTRAMPE,Adam,0.68,28.17,58.35,1:28.82,1:59.86,2:30.90,3:02.16,3:33.42,4:04.01
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,1,5,MITCHELL,Jake,0.71,27.21,57.26,1:27.91,1:58.66,2:29.41,3:00.61,3:31.31,4:00.68
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,2,4,GRAVLEY,Brennan,0.66,28.42,58.72,1:29.24,2:00.15,2:30.97,3:01.91,3:32.72,4:00.75
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,3,3,SMITH,T.C. UN-3KY,0.67,28.81,59.37,1:29.79,2:00.22,2:30.56,3:01.33,3:31.74,4:02.00
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,4,8,PALASCHUK,Brian,0.71,27.97,58.03,1:28.73,1:59.97,2:30.95,3:01.86,3:32.84,4:02.59
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,5,2,GATELY,Liam,0.71,27.46,57.55,1:28.59,1:59.57,2:31.06,3:02.07,3:33.28,4:02.99
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,6,7,JONES,Jarrett UN-3KY,0.78,28.37,59.47,1:31.13,2:02.99,2:33.18,3:03.51,3:33.68,4:03.71
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,7,6,ROTHROCK,Gus,0.75,28.44,59.11,1:30.44,2:01.24,2:32.42,3:03.77,3:34.96,4:05.69
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,8,1,MEYER,Brendan,0.69,27.73,57.57,1:28.46,2:00.05,2:32.25,3:04.11,3:35.88,4:06.47
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,1,7,PAQUIN-FOISY,Etienne,0.64,27.85,58.36,1:29.33,1:59.77,2:30.79,3:01.49,3:32.29,4:02.36
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,2,5,GUTIERREZ,Joseph,0.74,28.12,58.76,1:30.09,2:01.36,2:32.70,3:03.62,3:34.49,4:02.91
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,3,6,GRIMES,Carter UN01CA,0.69,27.86,58.60,1:30.02,2:01.49,2:32.25,3:03.15,3:33.73,4:03.67
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,4,4,GRIMES,Sawyer,0.64,27.6,57.88,1:28.87,1:59.98,2:31.24,3:02.86,3:34.16,4:03.75
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,5,3,KEHL,Jarod,0.67,27.82,57.79,1:28.43,1:59.59,2:30.92,3:02.77,3:34.85,4:05.78
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,6,1,BECKER,Nicholas,0.62,28.53,59.42,1:31.26,2:02.69,2:34.22,3:05.47,3:36.83,4:06.98
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,7,2,LEHMAN,Spencer,0.7,28.2,58.56,1:29.91,2:01.48,2:33.31,3:04.99,3:36.84,4:07.99
https://www.omegatiming.com/File/000112010100000302FFFFFFFFFFFF02.pdf,Final,8,8,HWANG,Dongjin,0.62,27.66,58.00,1:29.39,2:01.41,2:33.95,3:07.10,3:40.06,4:10.36
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,1,4,WILIMOVSKY,Jordan,0.67,27.19,56.44,1:25.54,1:55.30,2:24.12,2:53.55,3:22.62,3:50.78
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,2,5,D'ARRIGO,Mitch,0.74,27.13,55.99,1:25.06,1:54.55,2:23.71,2:53.51,3:22.84,3:51.91
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,3,3,LITHERLAND,Kevin,0.66,,57.29,1:27.22,1:57.03,2:26.85,2:56.64,3:25.91,3:54.34
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,4,1,ROSE,Dare,0.7,26.98,56.77,1:26.47,1:56.56,2:26.55,2:56.99,3:26.55,3:55.00
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,5,6,LITHERLAND,Jay,0.72,27.31,56.47,1:26.28,1:56.32,2:26.25,2:56.63,3:26.88,3:55.76
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,6,2,VIPAVETZ,Ryan,0.75,27.42,57.44,1:27.28,1:57.59,2:27.17,2:57.29,3:27.11,3:56.67
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,7,8,COTE,Tristan ▼,0.74,,56.76,1:27.01,1:57.18,2:27.65,2:58.07,3:28.58,3:58.33
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final A,8,7,DAVID,Calvin,0.79,27.83,57.83,1:28.96,1:59.68,2:30.89,3:02.13,3:33.65,4:03.64
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,1,5,OLAFSON,Carson ▼,0.7,27.22,57.02,1:27.10,1:57.51,2:27.33,2:57.67,3:28.12,3:56.71
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,2,7,PLATTEL,Lleyton,0.71,27.91,57.55,1:28.13,1:58.79,2:29.06,2:59.53,3:29.82,3:58.49
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,3,4,BAGSHAW,Jeremy ▼,0.7,27.58,57.03,1:27.13,1:57.84,2:28.34,2:59.43,3:29.72,3:58.74
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,4,3,DANT,Ross,0.61,27.72,57.52,1:27.54,1:58.08,2:28.39,2:59.03,3:29.60,3:59.10
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,5,6,SCHEIDL,Lukas,0.73,28.16,58.15,1:28.57,1:59.69,2:30.39,3:01.14,3:31.78,4:01.16
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,6,1,MASON,Gordon ▼,0.69,29.06,59.13,1:29.02,1:59.55,2:29.79,3:00.59,3:31.22,4:01.34
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,7,8,ROSNER,Jacob,0.71,27.6,57.37,1:28.07,1:58.86,2:29.90,3:00.87,3:31.97,4:02.57
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final B,8,2,GRAVLEY,Brennan,0.69,28.69,59.26,1:30.08,2:00.98,2:31.87,3:02.91,3:34.01,4:03.21
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,1,5,DIMITRIOU,Dimitrios ▼,0.71,28.41,58.17,1:28.96,1:59.87,2:29.65,2:59.37,3:29.24,3:58.36
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,2,4,BAYO,Christian ▼,0.74,27.81,57.83,1:28.18,1:58.36,2:28.43,2:58.42,3:28.90,3:58.48
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,3,1,SAUTER,Jacob,0.7,28.03,58.25,1:28.54,1:59.78,2:30.44,3:01.81,3:31.99,4:01.46
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,4,8,WILSON,Walker,0.68,27.84,58.10,1:28.57,1:59.47,2:30.41,3:01.77,3:33.09,4:01.83
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,5,7,BLAYLOCK,Ford,0.74,27.46,57.41,1:27.95,1:59.03,2:30.05,3:01.48,3:32.86,4:02.87
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,6,3,GRIMES,Sawyer,0.66,27.67,57.73,1:28.62,1:59.75,2:30.76,3:01.76,3:32.91,4:03.12
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,7,6,LU,Tyler,0.7,27.52,57.59,1:28.08,1:59.26,2:30.34,3:01.97,,4:05.17
https://www.omegatiming.com/File/00011201040101EF04FFFFFFFFFFFF01.pdf,Final C,8,2,COHEN,Josh,0.73,27.39,57.08,1:27.42,1:58.01,2:29.30,3:01.13,,4:05.94
https://www.omegatiming.com/File/000113010E0101EF04FFFFFFFFFFFF01.pdf,Final,1,4,SUN,Yang,0.84,,54.76,1:23.01,1:51.57,2:19.69,2:48.04,3:16.41,3:42.75
https://www.omegatiming.com/File/000113010E0101EF04FFFFFFFFFFFF01.pdf,Final,2,5,DETTI,Gabriele,0.82,,54.80,1:23.27,,2:20.72,2:49.52,3:17.95,3:46.45
https://www.omegatiming.com/File/000113010E0101EF04FFFFFFFFFFFF01.pdf,Final,3,3,McLOUGHLIN Jack Alan,McLOUGHLIN Jack Alan,0.76,26.4,54.96,1:23.51,,2:20.98,2:50.07,3:19.23,3:47.89
https://www.omegatiming.com/File/000113010E0101EF04FFFFFFFFFFFF01.pdf,Final,4,6,ROMANCHUK,Mykhailo,0.74,27.01,55.34,1:24.00,1:52.81,2:21.69,2:50.66,3:20.03,3:48.55
https://www.omegatiming.com/File/000113010F0101EF04FFFFFFFFFFFF01.pdf,Final,1,1,RAPSYS,Danas,0.66,25.45,53.49,1:21.81,1:50.20,2:18.59,2:47.25,3:15.87,3:43.36
https://www.omegatiming.com/File/000113010F0101EF04FFFFFFFFFFFF01.pdf,Final,2,2,ROMANCHUK,Mykhailo,0.74,27.19,55.95,1:24.84,1:53.82,2:22.38,2:51.15,3:19.65,3:47.08
https://www.omegatiming.com/File/000113010F0101EF04FFFFFFFFFFFF01.pdf,Final,3,3,KRASNYKH,Aleksandr,0.66,26.6,54.89,1:23.70,1:52.57,2:21.51,2:50.34,3:19.42,3:47.85
https://www.omegatiming.com/File/000113010F0101EF04FFFFFFFFFFFF01.pdf,Final,4,4,BERNEK,Peter,0.72,27.03,56.35,1:26.15,1:56.15,2:26.03,2:56.30,3:26.63,3:56.40
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,1,4,MAKHIJA,Aryan,0.68,27.68,57.81,,1:59.22,2:29.29,2:59.13,3:29.13,3:58.36
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,2,5,ABBOTT,Taylor,0.69,,58.13,,1:59.18,2:29.46,2:59.82,3:29.94,3:59.25
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,3,6,BAYO,Christian,0.74,27.7,57.72,1:28.32,1:59.13,2:29.84,3:00.57,3:30.86,4:00.08
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,4,2,DUNWORTH,Jack,0.69,27.54,57.91,1:28.19,1:59.34,2:29.47,3:00.66,3:30.67,4:00.46
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,5,7,WRIGHT,Jack,0.67,27.6,58.27,1:29.28,2:00.71,2:31.33,3:02.40,3:32.90,4:01.69
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,6,8,WERNER,Peyton,0.67,,58.92,1:29.99,2:01.32,2:32.12,3:03.20,3:33.98,4:03.82
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,7,1,MALONE,Reed,0.7,27.26,57.85,1:28.24,1:59.85,2:30.63,3:02.30,3:33.12,4:04.28
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final B,8,3,WIESER,Chris,0.65,28.09,58.70,1:29.88,2:01.39,2:32.66,3:04.77,3:37.43,4:08.98
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,1,5,IPSEN,Anton,0.7,27.1,55.57,1:24.64,1:53.48,2:22.50,2:51.53,3:20.73,3:48.22
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,2,4,GROTHE,Zane,0.71,26.68,55.27,1:24.79,1:54.12,2:23.50,2:52.59,3:21.46,3:48.53
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,3,6,ACOSTA,Marcelo,0.67,26.62,55.76,1:25.47,1:55.60,2:25.65,2:55.59,3:25.14,3:54.55
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,4,2,CORREDOR,Santi,0.77,28.06,58.37,1:28.79,1:58.95,2:28.71,2:58.22,3:28.18,3:57.10
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,5,3,SWEETSER,True,0.73,28.07,57.89,1:27.93,1:58.03,2:28.03,2:57.69,3:27.83,3:57.16
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,6,1,KIESLER,Gil,0.7,27.02,56.64,1:26.42,1:56.92,2:27.05,2:57.75,3:27.91,3:57.19
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,7,7,WATERS,Ryan,0.71,26.61,56.05,1:25.96,1:56.37,2:26.61,2:57.57,3:27.85,3:57.38
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final A,8,8,JOHNSON,Luke,0.73,27.04,56.70,1:26.71,1:57.07,2:27.42,2:58.21,3:28.73,3:58.30
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,1,8,BONNELL,Matt,0.76,28.32,58.41,1:29.38,1:59.97,2:30.99,3:01.60,3:32.54,4:01.69
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,2,1,DIMITRIOU,Dimitrios,0.74,28.44,58.95,1:29.55,2:00.92,2:31.37,3:01.92,3:32.41,4:01.98
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,3,6,KARL,Jakub,0.69,27.58,58.43,1:28.99,2:00.37,2:31.21,3:02.07,3:32.49,4:02.39
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,4,5,FABER,Hendrik,0.61,27.29,57.01,1:27.04,1:57.59,2:28.44,2:59.96,3:31.63,4:02.47
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,5,4,ERWEE,Luke,0.68,28.17,58.61,1:29.27,2:00.27,2:31.38,3:02.34,3:33.31,4:02.79
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,6,2,HOOGENBOOM,Will,0.69,27.63,57.67,1:28.17,1:59.15,2:30.52,3:02.54,3:33.86,4:04.15
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,7,7,KOSTELNI,Chris,0.7,27.68,58.07,1:28.42,1:59.67,2:31.10,3:02.58,3:34.18,4:05.35
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,8,3,VIAL,Noah,0.73,28.42,58.48,1:29.22,1:59.79,2:31.07,3:02.72,3:34.92,4:06.38
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,1,2,VERBY,Tim,0.67,28.29,59.46,1:30.21,,2:32.77,3:03.98,3:34.92,4:05.08
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,2,4,THOMPSON,Peter,0.72,27.8,57.74,1:28.62,1:59.90,2:31.42,3:03.19,3:35.03,4:05.78
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,3,3,FATH,Moritz,0.68,28.34,58.81,1:30.07,2:01.37,2:33.12,3:04.68,3:36.96,4:06.39
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,4,5,WASHART,Zach,0.76,28.42,59.06,1:30.03,,2:33.38,3:04.99,3:36.64,4:06.57
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,5,6,HALLARON,David,0.63,28.73,59.63,1:30.95,2:02.55,2:34.38,3:05.93,3:36.84,4:07.18
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,6,7,KRIGERIS,Michael,0.66,28.87,1:00.49,1:31.96,2:04.07,2:35.75,3:07.99,3:40.24,4:11.01
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,7,8,GYENIS,Daniel,0.72,28.47,1:00.07,1:32.45,2:04.97,2:37.30,3:09.43,3:41.71,4:12.47
https://www.omegatiming.com/File/00011301080101EF04FFFFFFFFFFFF01.pdf,Final C,8,1,JETT,Gabriel,0.75,28.61,1:00.76,1:32.14,2:04.42,2:37.28,3:10.28,3:42.81,4:13.70
https://www.omegatiming.com/File/00011301090101EF04FFFFFFFFFFFF01.pdf,Final,1,3,DETTI,Gabriele,0.74,26.46,54.80,1:23.51,1:52.47,2:21.57,2:50.76,3:19.79,3:46.13
https://www.omegatiming.com/File/00011301090101EF04FFFFFFFFFFFF01.pdf,Final,2,2,RAPSYS,Danas,0.64,25.59,54.12,1:22.92,1:51.93,2:20.94,2:50.24,3:19.02,3:46.23
https://www.omegatiming.com/File/00011301090101EF04FFFFFFFFFFFF01.pdf,Final,3,1,ROMANCHUK,Mykhailo,0.71,27.57,56.66,1:25.68,1:54.74,2:23.58,2:52.77,3:21.61,3:49.92
https://www.omegatiming.com/File/00011301090101EF04FFFFFFFFFFFF01.pdf,Final,4,4,HAAS,Townley,0.72,26.6,55.26,1:24.46,1:54.11,2:23.78,2:54.24,3:24.96,3:55.42
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final C,1,5,KONIK,Justin,0.82,27.76,58.01,1:29.36,2:01.78,2:33.90,3:06.70,3:38.68,4:10.18
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final C,2,6,SPITSER,Jack,0.77,28.56,1:00.00,1:32.79,2:05.67,2:37.33,3:09.02,3:40.42,4:11.93
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final C,3,3,REUTER,Zack,0.72,28.81,1:02.13,1:35.98,2:10.01,2:43.53,3:17.56,3:51.17,4:23.74
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,1,4,OLAFSON,Carson,0.72,27.85,57.98,1:28.82,1:59.70,2:30.24,3:00.71,3:31.20,3:59.23
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,2,3,REAGAN,Aidan,0.71,27.8,57.99,1:28.69,1:59.71,2:30.73,3:01.65,3:31.96,4:01.18
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,3,7,PEKARSKE,Scott,0.72,28.3,58.47,1:28.95,1:59.82,2:30.56,3:01.67,3:32.75,4:03.63
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,4,2,FORBES,Ben,0.62,28.05,58.71,1:29.76,2:01.15,2:31.95,3:02.76,3:34.53,4:05.96
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,5,1,WHEELER,Michael,0.69,27.91,58.49,1:30.08,2:01.85,2:33.40,3:05.11,3:36.67,4:06.92
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,6,8,LINCOLN,Michael,0.72,27.72,57.73,1:28.38,1:59.67,2:31.53,3:04.39,3:36.93,4:08.28
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,7,5,SIMPSON,Blake,0.81,28.48,58.96,1:30.36,2:01.78,2:33.27,3:05.88,3:37.78,4:09.37
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final B,8,6,MARSALEK,Wyatt,0.73,28.56,59.31,1:30.21,2:01.73,2:33.30,3:05.56,3:37.73,4:09.40
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,1,4,FREEMAN,Trey,0.7,26.02,54.37,1:23.37,1:52.49,2:21.75,2:50.81,3:20.26,3:49.16
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,2,6,MAHMOUD,Akaram,0.68,26.73,55.74,1:25.11,1:54.64,2:24.42,2:54.37,3:24.41,3:53.94
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,3,5,WIESER,Chris,0.64,,56.22,1:26.46,1:56.21,2:26.45,2:56.39,3:26.08,3:54.81
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,4,3,PRATT,Alexander,0.75,26.94,56.16,1:26.53,1:57.43,2:27.99,2:59.18,3:29.50,3:58.29
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,5,7,BAGSHAW,Jeremy,0.73,,56.69,1:26.30,1:56.62,2:27.48,2:58.27,3:29.43,3:58.91
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,6,1,GRIMES,Sawyer,0.67,27.4,57.25,1:27.77,1:58.84,2:29.72,3:01.00,3:31.42,4:01.38
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,7,8,REYNOLDS,Parker,0.72,27.61,57.75,1:28.44,1:59.65,2:30.82,3:02.17,,4:02.72
https://www.omegatiming.com/File/000113010A0101EF04FFFFFFFFFFFF01.pdf,Final A,8,2,DANIELS,Connor,0.69,27.46,57.37,1:27.83,1:58.98,2:29.95,3:01.34,,4:03.04
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,1,3,MAGAHEY,Jake,0.64,26.5,55.79,1:25.43,1:55.13,2:24.80,2:54.24,3:23.11,3:50.70
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,2,6,CALLONI,Johannes,0.75,,55.66,1:25.28,1:55.32,2:24.65,2:53.98,3:22.89,3:50.85
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,3,4,FREEMAN,Trey,0.73,,55.88,1:25.64,1:55.37,2:25.21,2:54.46,3:23.14,3:51.16
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,4,1,ROSE,Dare,0.64,26.92,56.11,1:25.50,1:55.29,2:24.99,2:54.58,3:23.91,3:51.54
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,5,7,MILNE,Stephen,0.7,26.51,55.72,1:25.22,1:55.22,2:24.94,2:54.83,3:23.96,3:51.70
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,6,8,MILLER,Kevin,0.7,26.58,55.69,1:25.17,1:54.94,2:24.59,2:54.16,3:23.03,3:51.76
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,7,2,CALVILLO,Mikey,0.68,26.77,56.01,1:25.24,1:54.95,2:24.54,2:54.28,3:23.75,3:52.44
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final B,8,5,HIGGINS,Walker,0.68,26.64,55.84,1:25.32,1:55.01,2:24.71,2:54.52,3:24.19,3:52.95
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,1,5,WINNINGTON,Elijah,0.67,25.72,53.99,1:22.92,1:51.92,2:20.83,2:49.78,3:18.86,3:47.39
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,2,7,MITCHELL,Jake,0.74,25.85,54.21,1:23.30,1:52.86,2:22.08,2:51.44,3:19.92,3:48.09
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,3,1,FINKE,Bobby,0.74,26.93,55.76,1:24.92,1:54.25,2:23.25,2:52.28,3:20.91,3:48.17
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,4,4,KNOWLES,Eric,0.7,26.15,54.89,1:24.48,1:53.65,2:22.41,2:51.33,3:19.85,3:48.34
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,5,6,JULIAN,Trenton,0.69,26.09,54.52,1:23.50,1:52.78,2:21.97,2:50.91,3:20.67,3:49.47
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,6,2,CALLAN,Patrick,0.7,26.62,55.30,,1:54.49,,2:53.15,3:22.14,3:50.37
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,6,3,D'ARRIGO,Mitch,0.69,26.71,55.39,,1:54.20,2:23.33,2:52.34,3:21.24,3:50.37
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final A,8,8,YEADON,Zach,0.77,26.56,55.27,1:24.65,1:54.17,,2:53.13,3:22.38,3:51.16
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final C,1,2,FAIL,Brooks,0.77,27.25,56.62,1:26.32,1:56.24,,2:55.05,3:23.30,3:50.72
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final C,2,1,DANT,Ross,0.67,27.08,56.51,1:25.81,1:55.30,2:24.74,2:54.21,3:23.14,3:51.49
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final C,3,7,BRINEGAR,Michael,0.75,26.71,56.18,1:26.12,1:56.05,,2:54.95,3:24.74,3:52.01
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final C,4,5,BOUCHAUT,Joris,0.7,26.88,,1:25.48,1:55.09,2:24.56,2:54.55,3:24.58,3:53.37
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final C,5,6,MALONE,Reed,0.72,26.59,55.87,1:25.29,1:54.82,2:24.51,2:54.35,3:24.21,3:53.52
https://www.omegatiming.com/File/000113010B0101EF04FFFFFFFFFFFF01.pdf,Final C,6,4,ROBERTS,Will,0.72,27.03,56.23,1:26.01,1:55.96,2:25.78,2:56.03,3:25.73,3:55.00
