Link,heat,rank,lane,last_name,first_name,reaction_time,split_50m,split_100m,split_150m,split_200m,split_250m,split_300m,split_350m,final_time
https://www.omegatiming.com/File/00011201020201EF04FFFFFFFFFFFF01.pdf,Final C,6,7,RONGIONE,Isabella,0.68,29.85,1:01.96,1:34.38,2:06.79,2:39.38,3:12.79,3:45.83,4:18.19
https://www.omegatiming.com/File/00011201020201EF04FFFFFFFFFFFF01.pdf,Final C,7,3,HECKMAN,Miranda,0.75,29.18,1:01.47,1:34.00,2:06.89,2:39.56,3:12.58,3:45.87,4:18.73
https://www.omegatiming.com/File/00011201020201EF04FFFFFFFFFFFF01.pdf,Final C,8,1,STROUSE,Ashley,0.77,29.6,1:01.76,1:34.34,2:07.28,2:40.49,3:13.45,3:46.63,4:18.76
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,1,4,FORDE,Brooke,0.73,29.76,1:01.33,1:33.61,2:05.83,2:37.91,3:10.16,3:42.03,4:13.17
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,2,6,McMURRAY Olivia,McMURRAY Olivia,0.75,29.54,1:01.87,1:34.54,2:07.22,2:39.80,3:12.43,3:44.66,4:15.21
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,3,3,KULLMANN,Leonie,0.7,29.96,1:02.17,1:34.84,2:06.98,2:39.44,3:12.00,3:44.35,4:15.50
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,4,5,DOYLE,Carina,0.72,29.04,1:00.97,1:33.26,2:06.10,2:38.65,3:11.56,3:44.38,4:16.16
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,5,2,SMUTNY,Mary,0.68,30.42,1:03.03,1:36.00,2:08.85,2:41.73,3:14.90,3:47.42,4:19.61
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,6,8,PISH,Melissa,0.76,29.97,1:02.58,1:36.45,2:10.00,2:44.14,3:17.96,3:51.72,4:24.69
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,7,1,PREBLE,Averee,0.73,30.26,1:03.24,1:36.53,2:10.13,2:44.08,3:18.46,3:52.54,4:26.11
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final B,8,7,McINTOSH Hayley,McINTOSH Hayley,0.63,30.2,1:03.23,1:36.75,2:10.89,2:44.63,3:18.71,3:52.68,4:26.16
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,1,4,LEDECKY,Katie,0.67,28.6,58.57,1:29.11,1:59.81,2:30.74,3:01.19,3:31.79,4:01.50
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,2,5,SMITH,Leah,0.71,28.69,59.00,1:30.15,2:01.31,2:32.71,3:03.80,3:34.52,4:05.17
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,3,3,MEITZ,Kaersten,0.79,29.77,1:00.78,1:32.36,2:03.68,2:35.29,3:06.46,3:38.32,4:09.20
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,4,7,DRABOT,Katie,0.69,29.5,1:01.40,1:33.20,2:05.52,2:36.84,3:08.73,3:40.32,4:11.75
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,5,2,FLICKINGER,Hali,0.64,30.07,1:02.17,1:34.43,2:06.75,2:39.03,3:11.56,3:43.31,4:13.80
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,6,1,TUGGLE,Claire,0.67,29.57,1:02.04,1:34.24,2:06.51,2:38.89,3:11.79,3:43.55,4:14.48
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,7,6,MOORE,Hannah,0.68,29.91,1:01.63,1:34.01,2:06.39,2:38.60,3:10.99,3:43.41,4:15.22
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final A,8,8,DONOHOE,Madelyn,0.74,29.86,1:01.95,1:34.80,2:07.20,2:39.95,3:12.53,3:45.47,4:16.71
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,1,5,CORNISH,Kristin,0.79,30.17,1:02.68,1:35.83,2:09.39,2:42.62,3:16.15,3:49.54,4:21.46
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,2,3,ALVAREZ,Maria,0.74,31.35,1:04.37,1:37.40,2:10.36,2:43.46,3:16.51,3:50.14,4:21.79
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,3,4,ABRUZZO,Mia,0.76,30.73,1:04.23,1:37.58,2:11.17,2:44.85,3:17.57,3:50.76,4:22.46
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,4,1,GURSOY,Giselle,0.7,30.98,1:04.82,1:39.11,2:13.61,2:47.95,3:22.49,3:55.99,4:28.41
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,5,7,RAE,Monique,0.8,31.57,1:05.28,1:39.15,2:13.30,2:47.65,3:22.11,3:56.25,4:28.46
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,6,8,CULOTTA,Tori,0.82,31.49,1:05.38,,2:14.18,2:48.63,3:22.89,3:56.69,4:28.86
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,7,2,TSENG,Courtney,0.65,31.39,1:05.19,1:39.48,2:13.51,2:47.81,3:22.00,3:56.67,4:30.34
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,8,6,BULL,Megan,0.68,31.12,1:05.34,,2:14.70,2:49.96,3:25.40,4:00.95,4:35.30
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,1,4,BARNEY,Regan,0.74,31.03,1:05.26,1:39.29,2:14.52,2:48.63,3:23.04,3:57.07,4:30.87
https://www.omegatiming.com/File/00011301080201EF04FFFFFFFFFFFF01.pdf,Final C,2,5,BRISTOW,Carter,0.68,30.92,1:05.11,1:39.09,2:13.85,2:48.04,3:22.96,3:57.43,4:31.30
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,1,4,LEDECKY,Katie,0.67,28.3,58.48,1:28.82,1:59.63,2:29.89,3:00.57,3:30.87,4:00.35
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,2,5,FLICKINGER,Hali,0.72,29.37,1:00.75,1:32.59,2:04.19,2:36.02,3:07.67,3:39.23,4:09.71
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,3,3,MEITZ,Kaersten,0.84,30.31,1:02.15,1:33.98,2:06.04,2:37.88,3:09.48,3:40.89,4:11.52
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,3,6,TWICHELL,Ashley,0.81,29.75,1:01.06,1:32.81,2:04.64,2:36.63,3:08.48,3:40.34,4:11.52
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,5,7,SULLIVAN,Erica,0.64,29.26,1:00.57,1:32.53,2:04.34,2:36.81,3:08.95,3:41.24,4:12.19
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,6,2,WEYANT,Emma,0.79,30.09,1:02.45,1:34.47,2:06.60,2:38.89,3:11.28,3:42.95,4:14.34
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,7,1,TRAVIS,Chase,0.82,30.22,1:02.67,1:34.91,2:07.18,2:39.33,3:11.50,3:43.74,4:14.42
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final A,8,8,McKENNA Paige,McKENNA Paige,0.76,29.83,1:01.73,1:34.07,2:06.62,2:39.55,3:12.52,3:45.45,4:17.64
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,1,5,HAEBIG,Autumn,0.79,29.77,1:02.16,1:34.90,,2:40.26,3:12.97,3:45.03,4:14.96
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,2,3,HASSLER,Julia ▼,0.84,29.53,1:01.97,1:34.19,2:06.66,2:38.43,3:11.09,3:43.25,4:15.52
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,3,6,FREEMAN,Chloe,0.64,30.05,1:02.27,1:35.27,,2:39.62,3:11.80,3:44.07,4:15.77
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,4,4,NUSBAUM,Jenny,0.7,29.65,1:02.24,1:34.92,2:07.80,2:40.64,3:13.70,3:46.54,4:18.89
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,5,7,HECKMAN,Miranda,0.77,29.98,1:02.58,1:35.73,2:08.76,2:41.57,3:14.68,3:47.51,4:19.10
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,6,2,DONOHOE,Madelyn,0.72,29.62,1:02.07,1:34.70,2:08.06,2:41.09,3:14.45,3:47.59,4:19.56
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,7,1,PALSHA,Peyton,0.72,29.75,1:01.44,1:34.09,2:07.18,2:39.88,3:13.56,3:46.92,4:19.72
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final B,8,8,HETRICK,Paige,0.72,28.85,1:01.23,1:35.16,2:09.03,2:42.82,3:16.76,3:51.50,4:24.05
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,1,6,GOSS,Kennedy ▼,0.66,29.48,1:01.09,1:32.98,2:05.15,2:37.33,3:09.80,3:42.88,4:14.59
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,2,5,VERGER GOURSON,Margaux ▼,0.74,30.19,1:02.53,1:35.59,2:09.07,2:40.97,3:13.31,3:45.16,4:16.80
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,3,4,DALKE,Megan ▼,0.71,29.88,1:01.96,1:34.68,2:07.59,2:40.81,3:14.27,3:47.88,4:20.60
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,4,2,TRAVIS,Brooke,0.72,30.04,1:02.68,1:35.69,2:08.75,2:42.22,3:15.49,3:48.53,4:20.62
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,5,8,GALYER,Ali ▼,0.69,29.9,1:02.41,1:35.50,2:08.79,2:42.39,3:15.95,3:49.23,4:21.75
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,6,1,ARZAVE,Juli,0.83,30.23,1:02.83,1:35.88,2:09.56,2:42.90,3:16.66,3:50.14,4:22.49
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,7,3,BRENT,Kendall,0.75,30.54,1:03.28,1:36.18,2:09.47,2:42.63,3:15.94,3:49.53,4:22.52
https://www.omegatiming.com/File/00011201040201EF04FFFFFFFFFFFF01.pdf,Final C,8,7,JOHNSON,Lauryn,0.78,29.83,1:02.56,1:35.64,2:09.22,2:42.89,3:17.47,3:52.15,4:27.29
https://www.omegatiming.com/File/000113010F0201EF04FFFFFFFFFFFF01.pdf,Final,1,1,KESELY,Ajna,0.77,,1:00.05,1:31.23,2:02.33,2:33.52,3:04.69,3:35.44,4:05.92
https://www.omegatiming.com/File/000113010F0201EF04FFFFFFFFFFFF01.pdf,Final,2,3,WANG,Jianjiahe,0.75,28.89,59.88,1:31.31,2:02.70,2:34.32,3:05.83,3:37.33,4:07.50
https://www.omegatiming.com/File/000113010F0201EF04FFFFFFFFFFFF01.pdf,Final,3,4,HIBBOTT,Holly,0.77,29.15,1:00.62,1:31.97,2:03.37,2:34.84,3:06.76,3:38.00,4:08.18
https://www.omegatiming.com/File/000113010F0201EF04FFFFFFFFFFFF01.pdf,Final,4,2,LI,Bingjie,0.7,,1:00.06,1:31.90,2:03.70,2:35.96,3:08.40,3:40.88,4:12.39
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final B,1,5,SAMANSKY,Abby,0.79,30.98,1:04.49,1:38.32,2:12.24,2:45.83,3:20.13,3:54.17,4:26.25
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final B,2,7,CHANG,Claudia,0.74,31.46,1:05.44,1:38.90,2:12.91,2:46.50,3:20.47,3:53.88,4:26.57
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final B,3,4,THERIEN,Claire,0.68,30.4,1:03.59,1:37.83,2:12.33,2:46.73,3:21.06,3:55.35,4:28.89
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final B,4,6,DIAZ MARTINEZ,Brenda,0.75,31.32,1:04.64,1:38.67,2:13.21,2:47.16,3:21.90,3:55.99,4:29.46
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final B,5,3,MEYER,McKenna,0.76,31.55,1:05.28,1:39.23,2:13.54,2:47.80,3:22.16,3:56.39,4:29.67
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final B,6,1,REUTER,Tina,0.72,31.51,1:06.17,1:40.76,2:14.76,2:49.84,3:24.58,3:59.21,4:33.36
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,1,4,SULLIVAN,Erica,0.68,29.31,1:00.29,1:31.62,2:03.22,2:35.21,3:07.18,3:38.98,4:10.36
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,2,5,PFEIFER,Evie,0.76,29.4,1:00.84,1:32.16,2:04.00,2:35.87,3:08.33,3:40.25,4:11.77
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,3,3,TUGGLE,Claire,0.69,29.27,1:00.85,1:32.86,2:05.31,2:37.56,3:10.00,3:42.31,4:14.37
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,4,6,RULE,Remedy,0.69,29.7,1:01.60,1:34.51,2:07.89,2:41.00,3:13.78,3:47.70,4:19.58
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,5,1,MACIAS,Ayumi,0.71,30.67,1:02.83,1:35.85,2:08.62,2:41.48,3:14.30,3:47.45,4:19.67
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,6,2,PADINGTON,Mackenzie,0.77,29.56,1:01.57,1:34.76,2:08.39,2:42.19,3:16.52,3:50.34,4:23.34
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,7,8,BERNIER,Allison,0.82,29.75,1:02.66,1:36.27,2:10.63,2:44.39,3:18.70,3:52.71,4:26.45
https://www.omegatiming.com/File/000113010A0201EF04FFFFFFFFFFFF01.pdf,Final A,8,7,MANNION,Natalie,0.8,30.05,1:03.05,1:36.46,2:10.59,2:44.79,3:19.44,3:53.86,4:27.45
https://www.omegatiming.com/File/000113010E0201EF04FFFFFFFFFFFF01.pdf,Final,1,6,HOSSZU,Katinka,0.68,28.76,59.99,1:31.36,2:02.61,2:33.77,3:04.62,3:35.72,4:05.16
https://www.omegatiming.com/File/000113010E0201EF04FFFFFFFFFFFF01.pdf,Final,2,4,LI,Bingjie,0.7,28.51,59.49,1:30.91,2:02.35,2:33.88,3:05.24,3:36.14,4:05.21
https://www.omegatiming.com/File/000113010E0201EF04FFFFFFFFFFFF01.pdf,Final,3,3,ZHANG,Yuhan,0.73,28.77,,1:31.34,2:02.80,2:34.24,3:05.48,,4:07.39
https://www.omegatiming.com/File/000113010E0201EF04FFFFFFFFFFFF01.pdf,Final,4,5,WANG,Jianjiahe,0.74,28.65,,1:30.92,2:02.40,2:33.89,3:05.52,,4:07.57
https://www.omegatiming.com/File/00011301090201EF04FFFFFFFFFFFF01.pdf,Final,1,2,SMITH,Leah,0.71,28.5,58.97,1:29.71,2:00.66,2:31.64,3:02.47,3:33.11,4:03.86
https://www.omegatiming.com/File/00011301090201EF04FFFFFFFFFFFF01.pdf,Final,2,4,MARGALIS,Melanie,0.68,28.76,59.58,1:30.42,2:01.52,2:32.41,3:03.69,3:35.12,4:06.35
https://www.omegatiming.com/File/00011301090201EF04FFFFFFFFFFFF01.pdf,Final,3,3,FLICKINGER,Hali,0.72,28.93,59.97,1:31.11,2:02.81,2:34.45,3:06.52,3:38.50,4:09.72
https://www.omegatiming.com/File/00011301090201EF04FFFFFFFFFFFF01.pdf,Final,4,1,HOSSZU,Katinka,0.72,28.9,59.77,1:30.98,2:02.72,2:35.01,3:07.33,3:40.24,4:12.30
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,1,4,TWICHELL,Ashley,0.77,29.47,1:00.36,1:31.49,2:02.68,2:33.77,3:05.17,3:36.77,4:07.77
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,2,5,WEYANT,Emma,0.79,29.37,1:01.08,1:32.10,2:03.49,2:34.92,3:06.43,3:38.26,4:09.07
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,3,6,MADDEN,Paige,0.74,29.83,1:01.38,1:32.83,2:04.48,2:36.23,3:07.73,3:39.23,4:09.19
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,4,3,STEGE,Rachel,0.74,28.49,59.80,1:31.60,2:03.65,2:35.52,3:07.77,3:39.49,4:10.05
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,5,7,FRERIKS,Geena,0.7,29.28,1:00.62,1:32.29,2:04.08,2:35.82,3:07.93,3:39.69,4:10.92
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,6,2,HETZER,Emily,0.76,29.02,1:00.68,1:32.35,2:04.35,2:36.36,3:08.82,3:41.14,4:13.03
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,7,1,DAWSON,Kendall,0.64,29.29,1:00.88,1:32.65,2:04.71,2:36.78,3:09.13,3:41.50,4:13.36
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final B,8,8,DONOHOE,Madelyn,0.71,29.46,1:01.03,1:33.62,2:05.86,2:38.60,3:11.12,3:43.97,4:15.50
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,1,4,McHUGH Ally,McHUGH Ally,0.78,29.21,,1:31.87,2:03.34,2:34.86,3:06.17,3:37.31,4:07.08
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,2,7,ANDERSON,Haley,0.77,28.97,1:00.13,1:31.54,2:03.05,2:34.46,3:06.01,3:37.62,4:07.77
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,3,3,SCHMIDT,Sierra,0.69,28.83,59.97,1:31.30,2:02.65,2:33.87,3:05.19,3:36.69,4:07.79
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,4,6,TUGGLE,Claire,0.69,28.94,1:00.40,1:32.24,2:03.90,2:35.32,3:06.67,3:37.72,4:07.85
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,5,5,RUNGE,Cierra,0.8,28.64,,1:31.90,2:03.78,2:34.60,3:06.15,3:37.25,4:07.90
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,6,2,PITZER,Lauren,0.73,28.63,1:00.08,1:31.79,2:03.72,2:35.18,3:07.03,3:38.35,4:08.68
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,7,1,SCHMITT,Allison,0.7,28.5,59.17,1:30.17,2:01.62,2:33.36,3:05.11,3:36.91,4:08.81
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final A,8,8,McMAHON Kensey,McMAHON Kensey,0.74,29.43,1:00.37,1:31.89,2:03.49,2:35.33,3:07.19,3:39.30,4:10.62
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,1,3,LANING,Erica,0.79,29.4,1:00.64,1:32.30,2:04.10,2:35.99,3:07.92,3:39.49,4:10.59
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,2,6,JERNBERG,Cassy,0.71,29.71,1:01.43,1:33.04,2:04.98,2:36.82,3:08.99,3:40.76,4:11.93
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,3,5,AULT,Taylor,0.73,29.78,,1:33.75,2:05.60,2:37.54,3:09.58,3:41.48,4:12.79
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,4,4,TRAVIS,Chase,0.79,30.16,1:02.39,1:34.07,2:06.12,2:38.10,3:10.31,3:42.38,4:13.68
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,5,8,GOLDING,Kathleen,0.73,29.14,1:01.21,1:33.30,2:05.90,2:38.13,3:10.53,3:42.70,4:14.38
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,6,2,McKENNA Paige,McKENNA Paige,0.77,29.48,1:01.15,1:33.10,2:05.45,2:37.94,3:10.74,3:43.75,4:16.04
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,7,7,TANKERSLEY,Morgan,0.77,29.76,1:02.00,1:34.24,2:06.86,2:39.19,3:12.00,3:45.27,4:18.00
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,8,1,HECKMAN,Miranda,0.63,29.61,,1:34.93,2:08.55,2:42.69,3:17.16,3:51.71,4:25.39
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,1,1,CROM,Katie,0.57,,1:02.00,1:34.63,2:07.24,2:39.61,3:11.93,3:42.82,4:12.96
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,2,4,McMURRAY Olivia,McMURRAY Olivia,0.75,29.21,1:01.03,1:33.04,2:05.49,2:38.06,3:10.38,3:42.64,4:13.18
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,3,6,SIMS,Kaitlynn,0.83,29.75,1:01.44,1:33.86,2:06.21,2:38.61,3:10.59,3:42.85,4:13.93
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,4,7,MATTES,Michaela,0.69,29.6,1:01.83,1:34.13,2:06.81,2:38.96,3:11.22,3:43.28,4:14.35
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,5,3,GORMLEY,Isabel,0.79,29.24,1:01.35,1:33.65,2:06.19,2:38.31,3:11.02,3:43.32,4:15.22
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,6,2,McCULLOH Abigail,McCULLOH Abigail,0.79,29.72,1:01.59,1:34.01,2:06.47,2:38.90,3:11.61,3:44.21,4:15.82
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,7,5,STROUSE,Ashley,0.77,29.1,1:01.15,1:33.49,2:06.26,2:38.91,3:12.20,3:45.51,4:18.27
https://www.omegatiming.com/File/000113010B0201EF04FFFFFFFFFFFF01.pdf,Final C,8,8,ABRUZZO,Mia,0.75,,1:02.46,1:35.09,2:07.89,2:40.29,3:13.38,3:46.34,4:19.21
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,1,6,HEIN,Anna,0.83,30.69,1:03.03,1:36.20,2:09.08,2:42.07,3:14.93,3:48.35,4:20.03
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,2,4,LIU,Amelia,0.72,30.48,1:03.60,1:36.73,2:10.09,2:43.38,3:16.45,3:48.99,4:20.25
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,3,1,ORANGE,Audrey,0.71,30.19,1:02.92,1:36.17,2:09.52,2:42.71,3:16.35,3:49.38,4:20.99
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,4,2,GORMSEN,Cavan,0.73,30.14,1:03.00,1:35.89,2:09.32,2:42.34,3:15.82,3:48.90,4:21.31
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,5,3,SHANLEY,Kathryn,0.82,30.42,1:03.22,1:36.24,2:09.60,2:42.89,3:16.41,3:49.56,4:21.63
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,6,7,HEFNER,Faith,0.78,31.11,1:03.99,1:37.25,2:10.73,2:44.07,3:16.90,3:49.98,4:22.18
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,7,8,BROOKS,Lillianna,0.77,30.47,1:03.97,1:37.55,2:11.33,2:44.77,3:17.78,3:50.71,4:22.54
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final C,8,5,GROTTLE,Abby,0.7,30.38,1:03.33,1:36.95,2:10.50,2:43.93,3:17.33,3:51.12,4:24.11
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,1,3,MORGAN,Michelle,0.62,29.86,1:02.41,1:35.31,2:08.04,2:40.63,3:12.84,3:45.26,4:17.35
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,2,2,EAKER,Summer,0.77,29.83,,1:35.28,2:08.54,2:41.49,3:14.80,3:47.79,4:18.87
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,3,1,PREBLE,Averee,0.71,30.01,1:02.83,1:35.83,2:08.98,2:41.88,3:14.78,3:47.43,4:18.97
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,4,6,KARRAS,Sophia,0.75,30.16,,1:35.75,2:08.80,2:42.30,3:15.59,3:48.59,4:20.71
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,5,8,PRUITT,Mary Cate,0.76,30.25,1:02.77,1:35.96,2:08.85,2:42.18,,3:48.62,4:20.83
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,6,4,ROGHAIR,Aurora,0.76,29.55,1:02.25,1:35.39,2:08.57,2:41.85,,3:48.68,4:21.28
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,7,5,WILLIAMS,Kaylee,0.7,30.05,1:02.47,1:35.55,2:08.43,2:41.87,3:15.44,3:49.02,4:21.75
https://www.omegatiming.com/File/000113010C0201EF04FFFFFFFFFFFF01.pdf,Final B,8,7,SU,Stephanie,0.77,30.71,1:03.92,1:37.48,2:11.09,2:44.93,3:18.71,3:53.02,4:25.86
